srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.duration,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,Prac1.thisRepN,Prac1.thisTrialN,Prac1.thisN,Prac1.thisIndex,Prac2.thisRepN,Prac2.thisTrialN,Prac2.thisN,Prac2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,key_resp_2.started,p_port.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,trail.stopped,Prac1.key_resp_2.keys,Prac1.key_resp_2.corr,Prac1.key_resp_2.rt,Prac1.key_resp_2.duration,Feedback5.started,msg1_2.started,text_10.started,key_resp_8.started,msg1_2.stopped,text_10.stopped,key_resp_8.stopped,Feedback5.stopped,Prac1.key_resp_8.keys,Prac1.key_resp_8.corr,Feedback6.started,text_11.started,text_11.stopped,Feedback6.stopped,Prac1.key_resp_8.rt,Prac1.key_resp_8.duration,reset_accu.started,reset_accu.stopped,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,key_resp_5.started,p_port_2.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,Prac2.key_resp_5.keys,Prac2.key_resp_5.corr,Prac2.key_resp_5.rt,Prac2.key_resp_5.duration,Feedback7.started,text_12.started,text_12.stopped,text_13.started,key_resp_9.started,Feedback7.stopped,Prac2.key_resp_9.keys,Prac2.key_resp_9.corr,Prac2.key_resp_9.rt,Prac2.key_resp_9.duration,Feedback8.started,text_14.started,text_14.stopped,Feedback8.stopped,key_resp_5.stopped,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,feedback.started,text_3.started,key_resp_3.started,feedback.stopped,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,text_3.stopped,key_resp_3.stopped,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,Feedback3.started,text_8.started,key_resp_7.started,Feedback3.stopped,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_2.rt,block3.key_resp_2.duration,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1,DST_017_F_NUT.png,0,0,P,P,up,O,O,N,O,H,W,2,n,10,10,0,n,1,0.8370971999829635,None,,,,,,,,,,,,,up,1,0.7372868999373168,None,,,,,,,,,,,,,0,10,10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.39780219993554,,,,,,,,,448.3945888999151,448.39780219993554,449.858543899958,449.858543899958,450.35853450000286,450.35853450000286,451.1085671999026,451.1085671999026,451.60849489993416,451.60849489993416,451.60849489993416,451.60849489993416,451.60849489993416,451.60849489993416,451.60849489993416,451.60849489993416,451.60849489993416,3.248075000010431,3.26538040000014,451.8085049999645,451.8085049999645,451.8085049999645,451.8085049999645,451.8085049999645,451.8085049999645,451.8085049999645,452.45893480000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.8370971999829635,None,452.4602101999335,452.47494999994524,452.47494999994524,453.2256752999965,up,1,0.7372868999373168,None,453.22597869997844,453.2414363999851,453.8022404999938,453.726553699933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
1,DST_097_M_NUT.png,0,1,A,A,up,N,W,O,O,K,O,1,n,11,11,0,x,0,1.0345088000176474,None,,,,,,,,,,,,,up,1,0.9394267000025138,None,,,,,,,,,,,,,0,11,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.8022404999938,,,,,,,,,453.79830509994645,453.8022404999938,455.22528729995247,455.22528729995247,455.72524439997505,455.72524439997505,456.47521019994747,456.47521019994747,456.9752532999264,456.9752532999264,456.9752532999264,456.9752532999264,456.9752532999264,456.9752532999264,456.9752532999264,456.9752532999264,456.9752532999264,3.23290599999018,3.250364899984561,457.1752450999338,457.1752450999338,457.1752450999338,457.1752450999338,457.1752450999338,457.1752450999338,457.1752450999338,458.02708279993385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0,1.0345088000176474,None,458.03051139996387,458.0418664999306,458.0418664999306,458.9926773000043,up,1,0.9394267000025138,None,458.99298189999536,459.0080955999438,459.5641423999332,459.49275400000624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
1,DST_142_F_HPY.png,1,0,C,C,up,O,O,N,H,K,O,4,n,12,12,0,n,1,0.9047077000141144,None,,,,,,,,,,,,,up,1,0.8117535000201315,None,,,,,,,,,,,,,0,12,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.5641423999332,,,,,,,,,459.560950199957,459.5641423999332,460.99184559995774,460.99184559995774,461.49180929991417,461.49180929991417,462.25817899999674,462.25817899999674,462.7418359000003,462.7418359000003,462.7418359000003,462.7418359000003,462.7418359000003,462.7418359000003,462.7418359000003,462.7418359000003,462.7418359000003,3.2325077999848872,3.249959100037813,462.95819749997463,462.95819749997463,462.95819749997463,462.95819749997463,462.95819749997463,462.95819749997463,462.95819749997463,463.65963499993086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.9047077000141144,None,463.6622104999842,463.6749337000074,463.6749337000074,464.4938435999211,up,1,0.8117535000201315,None,464.49475760001224,464.5084646999603,465.0671327000018,464.99262739997357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
1,DST_065_F_HPY.png,1,0,H,N,down,O,N,Z,O,O,W,4,n,13,13,0,n,1,1.3361766999587417,None,,,,,,,,,,,,,down,1,0.9011498999316245,None,,,,,,,,,,,,,0,13,13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.0671327000018,,,,,,,,,465.0631669999566,465.0671327000018,466.50856859993655,466.50856859993655,467.0085991999367,467.0085991999367,467.75856779993046,467.75856779993046,468.25828249996994,468.25828249996994,468.25828249996994,468.25828249996994,468.25828249996994,468.25828249996994,468.25828249996994,468.25828249996994,468.25828249996994,3.2480139000108466,3.265051400056109,468.4581680999836,468.4581680999836,468.4581680999836,468.4581680999836,468.4581680999836,468.4581680999836,468.4581680999836,469.60870109999087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.3361766999587417,None,469.61057769996114,469.62458229996264,469.62458229996264,470.54208169993944,down,1,0.9011498999316245,None,470.54239829990547,470.5613553998992,,471.0447972000111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
1,DST_048_M_HPY.png,1,1,G,G,up,X,O,W,V,O,O,3,x,14,14,0,x,1,1.0596601999131963,None,,,,,,,,,,,,,up,1,0.8670860000420362,None,,,,,,,,,,,,,0,14,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.1001974999672,,,,,,,,,471.094584699953,471.1001974999672,472.54520559997763,472.54520559997763,473.04172929993365,473.04172929993365,473.79118569998536,473.79118569998536,474.29123769991565,474.29123769991565,474.29123769991565,474.29123769991565,474.29123769991565,474.29123769991565,474.29123769991565,474.29123769991565,474.29123769991565,3.23244579997845,3.249511200003326,474.4914718999062,474.4914718999062,474.4914718999062,474.4914718999062,474.4914718999062,474.4914718999062,474.4914718999062,475.3587301999796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.0596601999131963,None,475.3602807999123,475.3745554999914,475.3745554999914,476.2438803999685,up,1,0.8670860000420362,None,476.2447676999727,476.25831319997087,476.7979922000086,476.7424963999074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
1,DST_137_F_HPY.png,1,0,K,K,up,N,W,O,V,O,O,4,n,15,15,0,n,1,0.9772072999039665,None,,,,,,,,,,,,,up,1,0.6905231999699026,None,,,,,,,,,,,,,0,15,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.7979922000086,,,,,,,,,476.79503249994013,476.7979922000086,478.2580964999506,478.2580964999506,478.75804779992905,478.75804779992905,479.5080375999678,479.5080375999678,480.0080654999474,480.0080654999474,480.0080654999474,480.0080654999474,480.0080654999474,480.0080654999474,480.0080654999474,480.0080654999474,480.0080654999474,3.247436700039543,3.2647164999507368,480.2080627999967,480.2080627999967,480.2080627999967,480.2080627999967,480.2080627999967,480.2080627999967,480.2080627999967,480.99292009999044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.9772072999039665,None,480.99574409995694,481.0077738999389,481.0077738999389,481.70846809993964,up,1,0.6905231999699026,None,481.7087698999094,481.7243057999294,482.2683369999286,482.20871619996615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
1,DST_183_F_NUT.png,0,0,Y,A,down,O,Z,W,O,O,X,2,x,16,16,0,x,1,1.0407245999667794,None,,,,,,,,,,,,,down,1,0.9475468999007717,None,,,,,,,,,,,,,0,16,16,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.2683369999286,,,,,,,,,482.2644060999155,482.2683369999286,483.70810009993147,483.70810009993147,484.20809369999915,484.20809369999915,484.95803519990295,484.95803519990295,485.4580388999311,485.4580388999311,485.4580388999311,485.4580388999311,485.4580388999311,485.4580388999311,485.4580388999311,485.4580388999311,485.4580388999311,3.2329405000200495,3.2502856000792235,485.65789899998344,485.65789899998344,485.65789899998344,485.65789899998344,485.65789899998344,485.65789899998344,485.65789899998344,486.5095166999381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.0407245999667794,None,486.5124190999195,486.5246348999208,486.5246348999208,487.47645239997655,down,1,0.9475468999007717,None,487.47711699991487,487.4909623999847,488.04556589992717,487.97599579999223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
1,DST_071_M_HPY.png,1,1,C,K,down,O,V,O,Z,O,X,3,x,17,17,0,x,1,1.053660099976696,None,,,,,,,,,,,,,up,0,1.3412170000374317,None,,,,,,,,,,,,,0,17,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.04556589992717,,,,,,,,,488.0426176999463,488.04556589992717,489.4913504999131,489.4913504999131,489.9913179000141,489.9913179000141,490.7416319999611,490.7416319999611,491.2415916000027,491.2415916000027,491.2415916000027,491.2415916000027,491.2415916000027,491.2415916000027,491.2415916000027,491.2415916000027,491.2415916000027,3.2484601999167353,3.2660890999250114,491.44117299991194,491.44117299991194,491.44117299991194,491.44117299991194,491.44117299991194,491.44117299991194,491.44117299991194,492.30999019998126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.053660099976696,None,492.3112601999892,492.32421210000757,492.32421210000757,493.6756264999276,up,0,1.3412170000374317,None,493.6779899999965,493.6908745999681,494.24458269996103,494.17520599998534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
1,DST_116_M_NUT.png,0,1,B,P,down,Z,O,V,N,O,O,1,n,18,18,0,n,1,0.9416692999657243,None,,,,,,,,,,,,,down,1,2.93509919999633,None,,,,,,,,,,,,,0,18,18,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.24458269996103,,,,,,,,,494.24065539997537,494.24458269996103,495.67583799990825,495.67583799990825,496.19129819993395,496.19129819993395,496.9412830999354,496.9412830999354,497.44126539991703,497.44126539991703,497.44126539991703,497.44126539991703,497.44126539991703,497.44126539991703,497.44126539991703,497.44126539991703,497.44126539991703,3.2489783000200987,3.2663958000484854,497.6412698999047,497.6412698999047,497.6412698999047,497.6412698999047,497.6412698999047,497.6412698999047,497.6412698999047,498.3930194999557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.9416692999657243,None,498.39648579992354,498.4078864000039,498.4078864000039,501.3581373000052,down,1,2.93509919999633,None,501.3597034999402,501.3757117999485,,501.8748845999362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
1,DST_016_M_NUT.png,0,1,L,Q,down,O,K,H,O,O,N,1,n,19,19,0,n,1,0.9247274999506772,None,,,,,,,,,,,,,down,1,0.8521304000169039,None,,,,,,,,,,,,,0,19,19,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.9522846000036,,,,,,,,,501.9492980999639,501.9522846000036,503.3578317000065,503.3578317000065,503.8578362999251,503.8578362999251,504.6077838999918,504.6077838999918,505.1077775999438,505.1077775999438,505.1077775999438,505.1077775999438,505.1077775999438,505.1077775999438,505.1077775999438,505.1077775999438,505.1077775999438,3.2330106999725103,3.2503838000120595,505.30778659996577,505.30778659996577,505.30778659996577,505.30778659996577,505.30778659996577,505.30778659996577,505.30778659996577,506.0431505999295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.9247274999506772,None,506.04623759991955,506.05734399997164,506.05734399997164,506.9247054000152,down,1,0.8521304000169039,None,506.9250036999583,506.94229949999135,,507.4414507999318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.4418093999848,507.4579349999549,507.4579349999549,532.2415637999075,space,24.766552000073716,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
1,DST_013_M_NUT.png,0,1,J  Z  G  C  T,K,down,N,O,V,W,O,O,5,n,0,0,0,,,,,,,,,n,1,1.134092399966903,None,,,,,,,,,up,0,1.174002300016582,None,,,,,,,,,,,,,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.3033817999531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.2993824000005,532.3033817999531,533.7569127999013,533.7569127999013,535.7405922999606,535.7405922999606,538.2573043999728,538.2573043999728,538.7584799999604,538.7584799999604,538.7584799999604,538.7584799999604,538.7584799999604,538.7584799999604,538.7584799999604,538.7584799999604,538.7584799999604,6.499048999976367,6.5171775000635535,538.9571172000142,538.9571172000142,538.9571172000142,538.9571172000142,538.9571172000142,538.9571172000142,538.9571172000142,539.9085735999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.134092399966903,None,539.9137808999512,539.9234638999915,539.9234638999915,541.1087089999346,up,0,1.174002300016582,None,541.114554699976,541.1233777999878,541.684542599949,541.608062599902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
1,DST_149_F_HPY.png,1,0,B  M  D  K  S,D,up,H,O,O,N,V,O,8,n,1,1,0,,,,,,,,,n,1,0.9948939000023529,None,,,,,,,,,up,1,0.9191769000608474,None,,,,,,,,,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.684542599949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.6819596999558,541.684542599949,543.1234007999301,543.1234007999301,545.1240162999602,545.1240162999602,547.6239619000116,547.6239619000116,548.1233225999167,548.1233225999167,548.1233225999167,548.1233225999167,548.1233225999167,548.1233225999167,548.1233225999167,548.1233225999167,548.1233225999167,6.49855519994162,6.514814399997704,548.3235251998994,548.3235251998994,548.3235251998994,548.3235251998994,548.3235251998994,548.3235251998994,548.3235251998994,549.12478069996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.9948939000023529,None,549.1272004999919,549.1417529999744,549.1417529999744,550.0740981999552,up,1,0.9191769000608474,None,550.0773116999771,550.0916223999811,550.6437498999294,550.5751794999233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
1,DST_056_M_HPY.png,1,1,F  A  H  Q  G,E,down,N,O,Z,O,K,O,7,n,2,2,0,,,,,,,,,n,1,0.9461743999272585,None,,,,,,,,,down,1,0.948113500024192,None,,,,,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.6437498999294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.6412116999272,550.6437498999294,552.0735864999006,552.0735864999006,554.0735233000014,554.0735233000014,556.5736492999131,556.5736492999131,557.0736242999556,557.0736242999556,557.0736242999556,557.0736242999556,557.0736242999556,557.0736242999556,557.0736242999556,557.0736242999556,557.0736242999556,6.482917099958286,6.5002988000633195,557.2736247999128,557.2736247999128,557.2736247999128,557.2736247999128,557.2736247999128,557.2736247999128,557.2736247999128,558.02546169993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.9461743999272585,None,558.0308338999748,558.039789399947,558.039789399947,558.9924402999459,down,1,0.948113500024192,None,558.9933517999016,559.0069582000142,559.5488795000128,559.4910887998994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
